Contrato,Cliente,DataContrato,Produto,Banco,NomeBanco,Moeda,TaxaCambio,Qtd_Prestacao,V_Contrato,T_Pago,T_Cancelado,T_Desconto,Saldo,DataUltPrestacao,QtdPrestAbertas,DataUltParcela,QtdPrestVencer
9.010002907E9,60621,2007-01-18,CARTA DE CREDITO,100,PHILADELPHIA INTL BANK,USD,3.8234,4,15293.6,0.0,0.0,0.0,15293.6,2010-05-20,4,2010-05-20,""
9.010002913E9,5940,2013-02-01,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,5,390239.412038,382340.0,0.0,0.0,7899.4120379999995,2013-06-01,4,2013-06-01,""
9.010003004E9,11105,2004-04-15,IMPORTACAO,546,BANCO BILBAO VIZCAYA ARGENTARIA,USD,3.8234,2,1583170.990408,1583170.990408,0.0,0.0,0.0,2004-07-14,"",2004-07-14,""
9.010003006E9,61304,2006-01-13,CARTA DE CREDITO,441,BANCO DEL ESTADO DE CHILE,USD,3.8234,1,4976172.037661999,4976172.037661999,0.0,0.0,0.0,2006-03-20,"",2006-03-20,""
9.010003007E9,60812,2007-01-05,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,2.37646324257818E8,2.37436139227896E8,210185.02992200002,0.0,-1.1641532182693481E-10,2007-01-22,"",2007-01-22,""
9.010003103E9,76,2003-04-10,FIRCE 26,42,THE BANK OF NEW YORK,USD,3.8234,2,77173.837874,77173.837874,0.0,0.0,0.0,2003-07-15,"",2003-07-15,""
9.010003104E9,11105,2004-01-22,CARTA DE CREDITO,546,BANCO BILBAO VIZCAYA ARGENTARIA,USD,3.8234,1,1052169.0928,1052169.0928,0.0,0.0,0.0,2004-04-14,"",2004-04-14,""
9.010003106E9,20811,2006-01-30,CARTA DE CREDITO,23,BANK OF TOKYO-MITSUBISHI UFJ (THE),JPY,0.0356,1,247420.0,247420.0,0.0,0.0,0.0,2006-03-30,"",2006-03-30,""
9.010003111E9,60812,2011-05-26,FINANCEIRO,129,BANCA INTESA SPA,EUR,4.3564,2,223265.5,0.0,0.0,0.0,223265.5,2011-09-12,2,2011-09-12,""
9.010003204E9,11105,2004-04-14,IMPORTACAO,546,BANCO BILBAO VIZCAYA ARGENTARIA,USD,3.8234,2,1055956.896946,1055956.896946,0.0,0.0,0.0,2004-07-13,"",2004-07-13,""
9.010003205E9,1545,2005-01-13,CARTA DE CREDITO,331,HONGKONG AND SHANGHAI BANKING CORP,USD,3.8234,1,412927.2,412927.2,0.0,0.0,0.0,2005-03-21,"",2005-03-21,""
9.010003207E9,60737,2007-01-17,CARTA DE CREDITO,753,BANK OF CHINA,USD,3.8234,1,445961.376,445961.376,0.0,0.0,0.0,2007-05-17,"",2007-05-17,""
9.010003211E9,60812,2011-05-31,FINANCEIRO,129,BANCA INTESA SPA,EUR,4.3564,2,222176.4,0.0,0.0,0.0,222176.4,2011-11-27,2,2011-11-27,""
9.010003213E9,5940,2013-02-04,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,506162.950104,0.0,0.0,0.0,506162.950104,2014-02-04,2,2014-02-04,""
9.010003215E9,60812,2015-04-29,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,57355.77925,0.0,0.0,0.0,57355.77925,2015-04-29,2,2015-04-29,""
9.010003303E9,616,2003-04-10,FIRCE 26,287,COBANK ENGLEWOOD,USD,3.8234,2,183435.2618,183435.2618,0.0,0.0,0.0,2003-08-08,"",2003-08-08,""
9.010003304E9,974,2004-01-22,CARTA DE CREDITO,7290,BANCO BILBAO VIZCAYA ARGENTARIA,USD,3.8234,1,464543.1,464543.1,0.0,0.0,0.0,2004-03-17,"",2004-03-17,""
9.010003305E9,16801,2005-01-26,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,431540.046476,431540.046476,0.0,0.0,0.0,2005-07-25,"",2005-07-25,""
9.010003307E9,60812,2007-01-08,FINANCEIRO,131,BANCO BRADESCO S.A. - IBF,USD,3.8234,2,4.03662642992E7,0.0,0.0,0.0,4.03662642992E7,2008-01-03,2,2008-01-03,""
9.010003311E9,60812,2011-05-31,FINANCEIRO,129,BANCA INTESA SPA,EUR,4.3564,2,222176.4,222176.4,0.0,0.0,0.0,2011-11-27,"",2011-11-27,""
9.010003313E9,100,2013-02-05,IMPORTACAO,33,BANK OF AMERICA,USD,3.8234,2,3255242.76,11101.81541,2424.6855779999996,0.0,3241716.259012,2013-10-29,1,2013-10-29,""
9.010003315E9,60812,2015-05-04,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,57355.77925,0.0,0.0,0.0,57355.77925,2015-04-29,2,2015-04-29,""
9.010003404E9,974,2004-03-17,IMPORTACAO,546,BANCO BILBAO VIZCAYA ARGENTARIA,USD,3.8234,2,466180.62398599996,466180.62398599996,0.0,0.0,0.0,2004-06-15,"",2004-06-15,""
9.010003405E9,12468,2005-01-14,CARTA DE CREDITO,742,ABN AMRO BANK,EUR,4.3564,3,370260.02008,369824.38008,0.0,0.0,435.64,2009-09-30,1,2009-09-30,""
9.010003406E9,60812,2006-01-11,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,2.98261597965086E8,2.98261597965086E8,0.0,0.0,0.0,2006-01-12,"",2006-01-12,""
9.010003407E9,60812,2007-01-08,FINANCEIRO,222,BANCO BRADESCO S.A.,USD,3.8234,2,3.5383158258E7,3.5383158258E7,0.0,0.0,0.0,2007-07-10,"",2007-07-10,""
9.010003411E9,60812,2011-05-31,FINANCEIRO,129,BANCA INTESA SPA,EUR,4.3564,2,222176.4,0.0,0.0,0.0,222176.4,2011-11-27,2,2011-11-27,""
9.010003415E9,60812,2015-05-04,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,57355.77925,0.0,0.0,0.0,57355.77925,2015-04-29,2,2015-04-29,""
9.010003503E9,616,2003-04-10,FIRCE 26,287,COBANK ENGLEWOOD,USD,3.8234,2,570660.114108,570660.114108,0.0,0.0,0.0,2003-09-19,"",2003-09-19,""
9.010003505E9,60812,2005-01-13,FINANCEIRO,2,UNION BANK OF CALIFORNIA INTERNATIO,USD,3.8234,2,1.164856161E7,1.164856161E7,0.0,0.0,0.0,2005-07-12,"",2005-07-12,""
9.010003506E9,60812,2006-01-12,FINANCEIRO,42,THE BANK OF NEW YORK,USD,3.8234,2,4.3053108945E7,4.3053108945E7,0.0,0.0,0.0,2006-07-11,"",2006-07-11,""
9.010003507E9,61,2007-01-17,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,929694.541174,929694.541174,0.0,0.0,0.0,2007-07-16,"",2007-07-16,""
9.010003511E9,60812,2011-05-31,FINANCEIRO,129,BANCA INTESA SPA,EUR,4.3564,2,222176.4,0.0,0.0,0.0,222176.4,2011-11-27,2,2011-11-27,""
9.010003515E9,60812,2015-05-04,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,191189.919914,0.0,0.0,0.0,191189.919914,2015-04-29,2,2015-04-29,""
9.010003604E9,13868,2004-01-21,CARTA DE CREDITO,662,SUMITOMO MITSUI BANKING CORPORATION,USD,3.8234,1,77079.74399999999,77079.74399999999,0.0,0.0,0.0,2004-06-07,"",2004-06-07,""
9.010003605E9,60812,2005-01-13,FINANCEIRO,209,AMERICAN EXPRESS BANK LTD.,USD,3.8234,2,1.9539318196846E7,1.9539318196846E7,0.0,0.0,0.0,2005-09-12,"",2005-09-12,""
9.010003606E9,60812,2006-01-12,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,2.741282215E8,2.69724657713448E8,4403563.786552,0.0,0.0,2006-07-11,"",2006-07-11,""
9.010003607E9,61,2007-02-05,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,930270.2305119999,930270.2305119999,0.0,0.0,0.0,2007-08-03,"",2007-08-03,""
9.010003611E9,60812,2011-06-02,FINANCEIRO,129,BANCA INTESA SPA,EUR,4.3564,2,222176.4,0.0,0.0,0.0,222176.4,2011-11-27,2,2011-11-27,""
9.010003612E9,2045,2012-03-01,IMPORTACAO,490,BNP PARIBAS SA,USD,3.8234,12,1554212.0999999999,0.0,0.0,0.0,1554212.0999999999,2012-06-19,12,2012-06-19,""
9.010003613E9,102,2013-02-06,IMPORTACAO,133,ABN AMRO BANK,USD,3.8234,2,6106953.790224,6100351.198998,1823.341226,0.0,4779.250000000338,2013-02-07,1,2013-02-07,""
9.010003615E9,60812,2015-05-04,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,57358.187992,0.0,0.0,0.0,57358.187992,2015-04-29,2,2015-04-29,""
9.010003616E9,5940,2016-03-31,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,387115.503068,0.0,0.0,0.0,387115.503068,2017-03-24,2,2017-03-24,""
9.010003704E9,13868,2004-01-21,CARTA DE CREDITO,662,SUMITOMO MITSUI BANKING CORPORATION,USD,3.8234,1,77079.74399999999,77079.74399999999,0.0,0.0,0.0,2004-06-11,"",2004-06-11,""
9.010003707E9,389,2007-01-18,FIRCE 26,222,BANCO BRADESCO S.A.,USD,3.8234,20,1132204.630872,17844.76365,505.721118,56.509852,1113797.636252,2011-12-23,19,2011-12-23,""
9.010003711E9,60812,2011-06-02,FINANCEIRO,129,BANCA INTESA SPA,EUR,4.3564,2,222176.4,0.0,0.0,0.0,222176.4,2011-11-27,2,2011-11-27,""
9.010003713E9,100,2013-02-07,CARTA DE CREDITO,17,DEUTSCHE BANK TRUST COMPANY AMERICA,USD,3.8234,1,564.257372,0.0,0.0,0.0,564.257372,2013-02-14,1,2013-02-14,""
9.010003715E9,60812,2015-05-04,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,57358.187992,0.0,0.0,0.0,57358.187992,2015-04-29,2,2015-04-29,""
9.010003716E9,5940,2016-03-31,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,386142.141896,0.0,0.0,0.0,386142.141896,2017-03-24,2,2017-03-24,""
9.010003803E9,616,2003-04-10,FIRCE 26,287,COBANK ENGLEWOOD,USD,3.8234,2,220283.049896,220283.049896,0.0,0.0,0.0,2003-08-29,"",2003-08-29,""
9.010003805E9,60812,2005-01-14,FINANCEIRO,453,CREDIT SUISSE,USD,3.8234,2,7766090.08,7766090.08,0.0,0.0,0.0,2005-07-13,"",2005-07-13,""
9.010003807E9,29462,2007-02-15,CARTA DE CREDITO,846,ING VYSYA BANK LTD.,USD,3.8234,1,157672.122048,157672.122048,0.0,0.0,0.0,2007-08-13,"",2007-08-13,""
9.010003811E9,60812,2011-06-02,FINANCEIRO,129,BANCA INTESA SPA,EUR,4.3564,2,222176.4,0.0,0.0,0.0,222176.4,2011-11-27,2,2011-11-27,""
9.010003905E9,60812,2005-01-14,FINANCEIRO,453,CREDIT SUISSE,USD,3.8234,2,7923614.16,7923614.16,0.0,0.0,0.0,2006-01-09,"",2006-01-09,""
9.010003908E9,60812,2009-05-14,FINANCEIRO,10,BANK OF AMERICA N.A.,USD,3.8234,2,138598.25,0.0,0.0,0.0,138598.25,2009-05-14,2,2009-05-14,""
9.010003911E9,60812,2011-06-02,FINANCEIRO,129,BANCA INTESA SPA,EUR,4.3564,2,222176.4,0.0,0.0,0.0,222176.4,2011-11-27,2,2011-11-27,""
9.010003915E9,60812,2015-05-04,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,57355.77925,0.0,0.0,0.0,57355.77925,2015-04-29,2,2015-04-29,""
9.010004004E9,11105,2004-02-09,CARTA DE CREDITO,7290,BANCO BILBAO VIZCAYA ARGENTARIA,USD,3.8234,1,397633.6,397633.6,0.0,0.0,0.0,2004-06-09,"",2004-06-09,""
9.010004005E9,2323,2005-01-17,CARTA DE CREDITO,19,JPMORGAN CHASE BANK,USD,3.8234,2,329452.8195,329452.8195,0.0,0.0,0.0,2005-03-21,"",2005-03-21,""
9.010004006E9,60812,2006-01-12,FINANCEIRO,131,BANCO BRADESCO S.A. - IBF,USD,3.8234,2,4.0221939628318E7,4.0221939628318E7,0.0,0.0,0.0,2007-01-08,"",2007-01-08,""
9.010004007E9,791,2007-01-18,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,3566660.79287,0.0,0.0,0.0,3566660.79287,2008-01-11,2,2008-01-11,""
9.010004011E9,60812,2011-06-02,FINANCEIRO,129,BANCA INTESA SPA,EUR,4.3564,2,222176.4,0.0,0.0,0.0,222176.4,2011-11-27,2,2011-11-27,""
9.010004015E9,60812,2015-05-04,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,1,191170.0,0.0,0.0,0.0,191170.0,2015-04-29,1,2015-04-29,""
9.010004016E9,5940,2016-03-21,IMPORTACAO,1522,BBVA BANCO CONTINENTAL,USD,3.8234,1,152936.0,0.0,0.0,0.0,152936.0,2016-08-24,1,2016-08-24,""
9.010004104E9,11105,2004-06-09,IMPORTACAO,546,BANCO BILBAO VIZCAYA ARGENTARIA,USD,3.8234,2,399241.989678,399241.989678,0.0,0.0,0.0,2004-09-03,"",2004-09-03,""
9.010004105E9,18320,2005-01-17,CARTA DE CREDITO,743,SANPAOLO - IMI S.P.A.,EUR,4.3564,1,108038.72,108038.72,0.0,0.0,0.0,2005-03-01,"",2005-03-01,""
9.010004106E9,95,2006-01-23,CARTA DE CREDITO,675,BANK OF AMERICA N.A.,USD,3.8234,7,1121552.4855359998,1121552.4855359998,0.0,0.0,0.0,2006-07-10,"",2006-07-10,""
9.010004111E9,60812,2011-06-02,FINANCEIRO,129,BANCA INTESA SPA,EUR,4.3564,2,631679.0019719999,0.0,0.0,0.0,631679.0019719999,2011-09-12,2,2011-09-12,""
9.010004112E9,3502,2012-03-08,CARTA DE CREDITO,222,BANCO BRADESCO S.A.,USD,3.8234,2,11951.298422,0.0,0.0,0.0,11951.298422,2014-05-10,2,2014-05-10,""
9.010004115E9,60812,2015-05-04,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,57355.77925,0.0,0.0,0.0,57355.77925,2015-04-29,2,2015-04-29,""
9.010004203E9,616,2003-04-10,FIRCE 26,287,COBANK ENGLEWOOD,USD,3.8234,2,220252.577398,220252.577398,0.0,0.0,0.0,2003-08-15,"",2003-08-15,""
9.010004205E9,1545,2005-01-18,CARTA DE CREDITO,723,THE BANK OF NEW YORK,USD,3.8234,1,366665.551126,366665.551126,0.0,0.0,0.0,2005-05-09,"",2005-05-09,""
9.010004206E9,95,2006-02-03,CARTA DE CREDITO,718,BANK OF ALEXANDRIA,USD,3.8234,3,493621.16578599997,493621.16578599997,0.0,0.0,0.0,2006-07-10,"",2006-07-10,""
9.010004206E9,95,2006-02-03,CARTA DE CREDITO,771,BANQUE MISR,USD,3.8234,1,110614.708932,110614.708932,0.0,0.0,0.0,2006-05-23,"",2006-07-10,""
9.010004207E9,1259,2007-01-12,CARTA DE CREDITO,246,BANCO DE CHILE,USD,3.8234,1,1.0950656602788E7,1.0950656602788E7,0.0,0.0,0.0,2007-02-27,"",2007-02-27,""
9.010004211E9,60812,2011-06-02,FINANCEIRO,129,BANCA INTESA SPA,EUR,4.3564,2,222176.4,0.0,0.0,0.0,222176.4,2011-11-27,2,2011-11-27,""
9.010004215E9,60812,2015-05-04,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,57378.643182,7.685034,0.0,0.0,57370.958148,2015-04-29,"",2015-04-29,""
9.010004305E9,3508,2005-01-19,CARTA DE CREDITO,753,BANK OF CHINA,USD,3.8234,1,1173783.8,1173783.8,0.0,0.0,0.0,2005-05-19,"",2005-05-19,""
9.010004307E9,60812,2007-01-10,FINANCEIRO,42,THE BANK OF NEW YORK,USD,3.8234,2,5.4443028288754E7,0.0,0.0,0.0,5.4443028288754E7,2008-01-04,2,2008-01-04,""
9.010004311E9,1234,2011-06-02,FINANCEIRO,129,BANCA INTESA SPA,USD,3.8234,2,192125.85,305.872,0.0,0.0,191819.978,2011-11-28,1,2011-11-28,""
9.010004315E9,60812,2015-05-04,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,57355.77925,0.0,0.0,0.0,57355.77925,2015-04-29,2,2015-04-29,""
9.010004405E9,15027,2005-03-02,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,357366.88939,357366.88939,0.0,0.0,0.0,2005-06-30,"",2005-06-30,""
9.010004415E9,60812,2015-05-04,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,38237.173422,0.0,0.0,0.0,38237.173422,2015-04-29,2,2015-04-29,""
9.010004503E9,60812,2003-04-10,FIRCE 26,287,COBANK ENGLEWOOD,USD,3.8234,2,220165.862686,220165.862686,0.0,0.0,0.0,2003-08-27,"",2003-08-27,""
9.010004505E9,15302,2005-03-02,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,238950.723928,238950.723928,0.0,0.0,0.0,2005-06-30,"",2005-06-30,""
9.010004507E9,45,2007-01-17,CARTA DE CREDITO,498,WACHOVIA BANK N.A.,USD,3.8234,1,550569.6,550569.6,0.0,0.0,0.0,2007-05-03,"",2007-05-03,""
9.010004515E9,60812,2015-05-04,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,45881.755849999994,0.0,0.0,0.0,45881.755849999994,2015-04-30,2,2015-04-30,""
9.010004516E9,5940,2016-03-28,IMPORTACAO,1522,BBVA BANCO CONTINENTAL,EUR,4.3564,2,9154180.776792,0.0,0.0,0.0,9154180.776792,2018-03-16,2,2018-03-16,""
9.010004604E9,11588,2004-02-11,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,292458.289312,292458.289312,0.0,0.0,0.0,2004-08-09,"",2004-08-09,""
9.010004605E9,16300,2005-01-18,CARTA DE CREDITO,182,HONG KONG AND SHANGAI BANKING,USD,3.8234,1,148142.22108,148142.22108,0.0,0.0,0.0,2005-03-29,"",2005-03-29,""
9.010004607E9,2396,2007-01-18,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,82755.734236,82755.734236,0.0,0.0,0.0,2007-05-18,"",2007-05-18,""
9.010004613E9,5940,2013-02-22,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,8,401430.42737,0.0,0.0,0.0,401430.42737,2015-02-12,8,2015-02-12,""
9.010004616E9,5940,2016-03-21,IMPORTACAO,13,BANCO BRADESCO S.A.,USD,3.8234,2,2109369.78,0.0,0.0,0.0,2109369.78,2016-11-16,2,2016-11-16,""
9.010004703E9,616,2003-04-10,FIRCE 26,287,COBANK ENGLEWOOD,USD,3.8234,2,220273.03258799997,220273.03258799997,0.0,0.0,0.0,2003-09-08,"",2003-09-08,""
9.010004704E9,255,2004-01-22,CARTA DE CREDITO,562,SCOTIABANK SUD AMERICANO,USD,3.8234,1,1205999.233124,1205999.233124,0.0,0.0,0.0,2004-05-31,"",2004-05-31,""
9.010004707E9,9242,2007-01-24,CARTA DE CREDITO,827,HONG KONG AND SHANGHAI BANKING CO,USD,3.8234,1,194593.319424,194593.319424,0.0,0.0,0.0,2007-05-07,"",2007-05-07,""
9.010004713E9,5940,2013-03-12,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,16,42117.771486,0.0,0.0,0.0,42117.771486,2014-03-07,16,2014-03-07,""
9.010004804E9,429,2004-02-03,IMPORTACAO,37,CITIBANK N.A.,USD,3.8234,2,716582.8514879999,716582.8514879999,0.0,0.0,0.0,2005-01-28,"",2005-01-28,""
9.010004805E9,61775,2005-02-09,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,220472.461132,220472.461132,0.0,0.0,0.0,2005-08-08,"",2005-08-08,""
9.010004806E9,60812,2006-01-17,FINANCEIRO,222,BANCO BRADESCO S.A.,USD,3.8234,2,4.02355499E7,4.02355499E7,0.0,0.0,0.0,2007-01-12,"",2007-01-12,""
9.010004807E9,8969,2007-03-02,CARTA DE CREDITO,21,BANK OF AMERICA N.A.,USD,3.8234,1,643989.5997499999,643989.5997499999,0.0,0.0,0.0,2007-08-20,"",2007-08-20,""
9.010004812E9,60812,2012-03-14,CARTA DE CREDITO,490,BNP PARIBAS SA,USD,3.8234,2,97496.7,0.0,0.0,0.0,97496.7,2012-03-30,2,2012-03-30,""
9.010004815E9,60812,2015-05-04,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,172102.398328,76471.8234,0.0,0.0,95630.574928,2015-05-01,"",2015-05-01,""
9.010004905E9,61775,2005-02-09,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,229672.59385,229672.59385,0.0,0.0,0.0,2005-08-08,"",2005-08-08,""
9.010004911E9,224,2011-06-16,FIRCE 26,34,CREDIT COMERCIAL DE FRANCE / EXP,USD,3.8234,1,3823.4,0.0,0.0,0.0,3823.4,2011-08-25,1,2011-08-25,""
9.010004912E9,60812,2012-03-16,FINANCEIRO,1846,BANCO INDUSTRIAL E GANADERO DEL BEN,USD,3.8234,2,115860.4902,0.0,0.0,0.0,115860.4902,2013-03-11,2,2013-03-11,""
9.010004913E9,5940,2013-03-12,FIRCE 26,222,BANCO BRADESCO S.A.,USD,3.8234,32,2.3494759889356E7,0.0,0.0,0.0,2.3494759889356E7,2015-03-02,32,2015-03-02,""
9.010004915E9,60812,2015-05-04,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,57355.77925,57351.0,0.0,0.0,4.77925,2016-05-05,1,2016-05-05,""
9.010004916E9,5940,2016-03-21,IMPORTACAO,13,BANCO BRADESCO S.A.,USD,3.8234,6,3104600.8000000003,0.0,0.0,0.0,3104600.8000000003,2018-03-12,6,2018-03-12,""
9.010005005E9,61775,2005-02-09,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,192392.493916,192392.493916,0.0,0.0,0.0,2005-08-08,"",2005-08-08,""
9.010005006E9,60812,2006-01-17,FINANCEIRO,222,BANCO BRADESCO S.A.,USD,3.8234,2,3.919780343668E7,3.919780343668E7,0.0,0.0,0.0,2006-07-17,"",2006-07-17,""
9.010005013E9,5940,2013-03-12,FIRCE 26,222,BANCO BRADESCO S.A.,USD,3.8234,16,3934134.534288,14.14658,0.0,0.0,3934120.3877080004,2015-03-02,15,2015-03-02,""
9.010005015E9,60812,2015-05-04,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,57355.77925,57355.77925,0.0,0.0,0.0,2016-05-05,"",2016-05-05,""
9.010005104E9,11105,2004-02-09,CARTA DE CREDITO,546,BANCO BILBAO VIZCAYA ARGENTARIA,USD,3.8234,1,1632821.204,1632821.204,0.0,0.0,0.0,2004-06-22,"",2004-06-22,""
9.010005105E9,61775,2005-02-09,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,85783.59939799999,85783.59939799999,0.0,0.0,0.0,2005-08-08,"",2005-08-08,""
9.010005106E9,60737,2006-01-31,CARTA DE CREDITO,753,BANK OF CHINA,USD,3.8234,1,432087.02207999997,432087.02207999997,0.0,0.0,0.0,2006-04-18,"",2006-04-18,""
9.010005107E9,60812,2007-01-12,FINANCEIRO,222,BANCO BRADESCO S.A.,USD,3.8234,2,4.0379405325E7,0.0,0.0,0.0,4.0379405325E7,2008-01-07,2,2008-01-07,""
9.010005113E9,5940,2013-03-12,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,8,7867370.990150001,0.0,0.0,0.0,7867370.990150001,2014-03-07,8,2014-03-07,""
9.010005115E9,60812,2015-05-04,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,1,191170.0,0.0,0.0,0.0,191170.0,2016-05-05,1,2016-05-05,""
9.010005203E9,616,2003-04-10,IMPORTACAO,287,COBANK ENGLEWOOD,USD,3.8234,2,186975.653732,186975.653732,0.0,0.0,0.0,2003-04-25,"",2003-04-25,""
9.010005204E9,11105,2004-06-22,IMPORTACAO,546,BANCO BILBAO VIZCAYA ARGENTARIA,USD,3.8234,2,1640205.183484,1640205.183484,0.0,0.0,0.0,2004-09-17,"",2004-09-17,""
9.010005205E9,61775,2005-02-15,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,2,515696.3686,515696.3686,0.0,0.0,0.0,2005-08-15,"",2005-08-15,""
9.010005207E9,60812,2007-01-12,FINANCEIRO,222,BANCO BRADESCO S.A.,USD,3.8234,2,3.92991762996E7,3.92991762996E7,0.0,0.0,0.0,2007-07-11,"",2007-07-11,""
9.010005213E9,5940,2013-03-15,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,18,1029922.9075379998,0.0,0.0,0.0,1029922.9075379998,2014-03-12,18,2014-03-12,""
9.010005215E9,60812,2015-05-04,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,191185.943578,191170.0,0.0,0.0,15.943577999999999,2016-05-05,1,2016-05-05,""
9.010005305E9,60812,2005-01-18,FINANCEIRO,159,S E B   AG.,USD,3.8234,2,1.1651282570844E7,1.1651282570844E7,0.0,0.0,0.0,2005-07-18,"",2005-07-18,""
9.010005307E9,60812,2007-01-12,FINANCEIRO,12,BANCO BRADESCO S.A.,EUR,4.3564,2,1.758877462532E7,1.758877462532E7,0.0,0.0,0.0,2007-04-12,"",2007-04-12,""
9.010005313E9,5940,2013-03-18,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,18,250662.10400000002,0.0,0.0,0.0,250662.10400000002,2014-03-13,18,2014-03-13,""
9.010005315E9,60812,2015-05-04,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,57355.77925,57355.77925,0.0,0.0,0.0,2016-05-05,"",2016-05-05,""
9.010005316E9,5940,2016-03-21,IMPORTACAO,13,BANCO BRADESCO S.A.,USD,3.8234,2,3911093.922974,0.0,0.0,0.0,3911093.922974,2018-03-09,2,2018-03-09,""
9.010005405E9,60812,2005-01-18,FINANCEIRO,42,THE BANK OF NEW YORK,USD,3.8234,2,3.8828227704644E7,3.8828227704644E7,0.0,0.0,0.0,2005-07-18,"",2005-07-18,""
9.010005406E9,59040,2006-01-30,CARTA DE CREDITO,620,COBANK,USD,3.8234,1,945597.93524,945597.93524,0.0,0.0,0.0,2006-02-14,"",2006-02-14,""
9.010005407E9,1137,2007-01-22,CARTA DE CREDITO,792,MIZUHO BANK LTD.,USD,3.8234,1,279872.88,279872.88,0.0,0.0,0.0,2007-02-15,"",2007-02-15,""
9.010005413E9,5940,2013-03-18,IMPORTACAO,222,BANCO BRADESCO S.A.,USD,3.8234,18,823942.7000000001,638826.28922,0.0,0.0,185116.41077999998,2014-03-13,13,2014-03-13,""
9.010005415E9,60812,2015-05-04,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,57355.77925,57351.0,0.0,0.0,4.77925,2016-05-05,1,2016-05-05,""
9.010005505E9,937,2005-01-27,IMPORTACAO,22,UNION BANK OF CALIFORNIA,USD,3.8234,2,7028008.2120779995,7028008.2120779995,0.0,0.0,0.0,2005-06-22,"",2005-06-22,""
9.010005506E9,59040,2006-02-14,FIRCE 26,620,COBANK,USD,3.8234,6,1035540.858562,679765.650592,0.0,0.0,355775.20797,2009-01-30,3,2009-01-30,""
9.010005507E9,1252,2007-01-17,CARTA DE CREDITO,1761,BANCA DI ROMA SPA,USD,3.8234,3,1012858.8057,1012858.8057,0.0,0.0,0.0,2007-04-17,"",2007-04-17,""
9.010005513E9,100,2013-04-01,FIRCE 26,222,BANCO BRADESCO S.A.,EUR,4.3564,18,4.43980266853964E9,13.069199999999999,0.0,0.0,4.43980265547044E9,2015-03-22,17,2015-03-22,""
9.010005515E9,60812,2015-05-04,FINANCEIRO,13,BANCO BRADESCO S.A.,USD,3.8234,2,57355.77925,57351.0,0.0,0.0,4.77925,2016-05-05,1,2016-05-05,""
